,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
863,61.0,15.0,13.0,17.0,26.0,26.0,15.0,24.0,17.0,28.0,18.0,20.0,23.0,19.0,22.0,25.0,15.0,18.0,21.0,20.0
864,64.0,17.0,12.0,15.0,26.0,26.0,18.0,27.0,19.0,32.0,15.0,20.0,22.0,17.0,20.0,26.0,12.0,17.0,22.0,21.0
865,68.0,15.0,11.0,14.0,22.0,25.0,15.0,24.0,16.0,32.0,19.0,18.0,20.0,16.0,22.0,27.0,12.0,19.0,26.0,21.0
866,66.0,17.0,13.0,12.0,22.0,31.0,18.0,23.0,16.0,32.0,16.0,20.0,21.0,18.0,24.0,28.0,13.0,15.0,21.0,19.0
867,67.0,19.0,14.0,14.0,27.0,31.0,18.0,19.0,16.0,28.0,18.0,23.0,25.0,14.0,22.0,26.0,13.0,20.0,27.0,18.0
868,65.0,18.0,15.0,21.0,26.0,27.0,16.0,20.0,17.0,30.0,14.0,20.0,22.0,19.0,25.0,24.0,13.0,16.0,25.0,18.0
869,63.0,15.0,15.0,18.0,24.0,28.0,17.0,18.0,17.0,29.0,15.0,17.0,19.0,19.0,21.0,19.0,14.0,17.0,23.0,21.0
870,63.0,15.0,15.0,17.0,25.0,28.0,19.0,20.0,22.0,28.0,22.0,17.0,22.0,21.0,20.0,19.0,16.0,17.0,23.0,22.0
871,64.0,17.0,14.0,18.0,24.0,28.0,17.0,20.0,25.0,28.0,23.0,15.0,25.0,22.0,21.0,19.0,17.0,18.0,22.0,19.0
872,63.0,21.0,19.0,20.0,19.0,30.0,17.0,21.0,27.0,26.0,22.0,18.0,24.0,23.0,21.0,19.0,16.0,18.0,22.0,17.0
873,68.0,20.0,20.0,18.0,15.0,28.0,20.0,19.0,23.0,31.0,25.0,20.0,26.0,23.0,23.0,19.0,17.0,18.0,25.0,17.0
874,70.0,17.0,16.0,13.0,15.0,27.0,24.0,20.0,20.0,26.0,25.0,13.0,21.0,24.0,23.0,19.0,17.0,15.0,25.0,17.0
875,67.0,18.0,16.0,14.0,13.0,29.0,23.0,23.0,20.0,24.0,26.0,12.0,20.0,27.0,24.0,19.0,18.0,17.0,21.0,19.0
876,68.0,19.0,21.0,17.0,17.0,26.0,23.0,21.0,22.0,21.0,21.0,10.0,19.0,26.0,25.0,19.0,14.0,15.0,22.0,21.0
877,67.0,21.0,19.0,16.0,18.0,27.0,21.0,19.0,23.0,24.0,22.0,11.0,19.0,24.0,22.0,19.0,15.0,16.0,20.0,21.0
878,67.0,21.0,18.0,17.0,19.0,24.0,21.0,20.0,24.0,24.0,26.0,10.0,19.0,23.0,21.0,19.0,15.0,16.0,22.0,23.0
879,69.0,21.0,20.0,15.0,20.0,23.0,19.0,20.0,19.0,23.0,30.0,12.0,21.0,20.0,20.0,19.0,13.0,15.0,26.0,25.0
880,64.0,21.0,22.0,18.0,19.0,21.0,15.0,21.0,20.0,23.0,29.0,11.0,19.0,20.0,21.0,18.0,13.0,16.0,27.0,23.0
881,64.0,18.0,18.0,18.0,24.0,20.0,19.0,19.0,16.0,21.0,26.0,13.0,19.0,19.0,21.0,22.0,12.0,17.0,26.0,24.0
882,64.0,19.0,20.0,15.0,26.0,20.0,16.0,22.0,17.0,22.0,25.0,14.0,24.0,21.0,21.0,19.0,15.0,17.0,24.0,22.0
883,64.0,16.0,19.0,17.0,24.0,17.0,18.0,20.0,19.0,23.0,23.0,12.0,23.0,21.0,20.0,19.0,17.0,19.0,22.0,24.0
