0.000000	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.000000	10	10	10	10	10	10	0	0	0	0	0	0	0	0	0	0	0	0	1	0	
10.000000	4	36	9	8	5	7	1	0	1	0	0	2	0	0	0	0	0	0	3	0	
20.000000	5	45	7	7	4	10	4	0	3	1	2	1	1	3	1	3	2	1	1	0	
30.000000	4	56	3	6	4	10	5	1	2	7	2	1	3	4	2	4	2	1	3	5	
40.000000	6	52	2	7	5	8	5	1	2	7	3	2	5	5	5	4	2	2	3	4	
50.000000	5	56	3	7	6	6	5	3	4	8	3	2	8	5	5	2	4	3	6	5	
60.000000	4	58	5	8	3	7	4	6	4	6	4	2	11	5	6	4	3	3	5	3	
70.000000	6	68	6	7	3	7	6	6	6	4	6	4	10	5	6	3	4	3	6	3	
80.000000	8	56	6	6	3	7	8	7	5	5	5	8	11	2	5	6	5	3	3	1	
90.000000	6	62	5	6	3	8	7	4	4	6	7	5	13	3	7	6	4	4	7	1	
100.000000	4	61	6	6	3	9	7	6	2	8	9	6	9	4	7	6	5	4	4	2	
110.000000	6	54	7	9	4	10	7	7	2	10	7	5	8	5	4	6	4	4	8	2	
120.000000	4	57	10	8	3	9	9	8	4	10	8	6	7	9	6	8	3	6	7	2	
130.000000	5	54	6	5	3	7	10	9	3	9	8	7	9	8	6	7	3	6	8	1	
140.000000	7	58	6	4	3	8	8	11	4	8	7	8	6	7	6	6	4	6	9	1	
150.000000	6	57	6	7	6	6	6	11	4	8	7	7	9	7	6	5	5	5	4	3	
160.000000	6	55	5	8	6	6	7	8	4	10	6	5	8	7	4	6	6	4	3	3	
170.000000	6	48	5	8	7	5	7	10	4	9	7	5	7	6	6	7	3	5	4	4	
180.000000	5	41	3	7	6	4	9	8	4	8	6	5	5	9	7	2	2	4	5	4	
190.000000	4	40	6	7	6	5	9	8	3	7	3	7	4	7	7	0	5	2	5	6	
200.000000	6	44	4	5	4	4	8	9	2	5	3	6	7	6	5	0	1	2	5	6	
210.000000	7	45	6	3	4	3	9	9	1	6	6	7	6	4	6	1	3	2	6	3	
220.000000	5	41	3	6	4	5	9	11	2	7	6	6	8	5	4	2	5	2	1	4	
230.000000	3	36	3	5	1	3	7	10	3	7	9	7	6	5	8	3	7	4	2	3	
