0.282628	0.287318	0.302249	0.297002	0.350426	0.360804	0.499456	0.434689	0.523150	0.530023
0.380336	0.604104	0.520049	0.528279	0.716804	1.443577	0.870864	1.310385	1.923077	1.341523
0.435818	0.497711	0.575806	0.728077	1.299412	1.317457	1.894719	1.612167	1.731722	1.995259
1.010923	1.011839	1.012403	1.017255	1.022099	1.027412	1.035988	1.054624	1.068364	1.063207
1.831456	1.828872	2.294189	1.497596	2.031837	1.530433	2.127140	3.032010	2.979896	2.380448
0.856252	1.026790	1.048643	0.800238	1.074538	1.212674	1.104587	1.835317	1.555221	1.960478
0.646009	0.657281	0.684310	0.749249	0.742349	0.822764	1.029444	1.126373	1.188032	1.225975
0.301268	0.285753	0.394856	0.269804	0.313365	0.447736	0.551019	0.479660	0.770814	0.925911
0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000002	0.000002	0.000003	0.000004
0.584198	0.581509	0.588612	0.602706	0.604073	0.603122	0.619717	0.632176	0.649315	0.660930
0.801244	0.806021	0.888515	1.011183	1.132635	1.067496	1.202435	1.550388	1.559880	1.539495
0.109863	0.109684	0.109234	0.111297	0.113030	0.108657	0.117011	0.115758	0.120430	0.123733
0.572023	0.571875	0.572476	0.571704	0.572979	0.578058	0.575330	0.565309	0.567267	0.570097
0.215037	0.216229	0.222040	0.217348	0.208013	0.234200	0.238645	0.258473	0.255911	0.368294
0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000002	0.000002	0.000002
0.389748	0.423730	0.403733	0.437428	0.531343	0.417928	0.521480	0.580103	0.593561	0.705922
1.215384	1.224253	1.285397	1.391225	0.762109	1.242946	1.058375	1.303178	1.532854	2.060182
0.764775	0.866239	0.782895	0.899380	0.913348	1.320214	1.010791	1.487299	1.052870	1.935698
2.305949	2.275393	2.614695	0.954820	1.691828	2.596168	1.394056	1.482603	1.832643	2.036876
2.627739	2.703059	2.691138	3.173348	3.004854	2.915876	3.143825	3.027586	3.195432	3.034032
