1.355677	1.356621	1.346775	1.360762	1.327617	1.343461	1.339950	1.342277	1.322832	1.373530
1.564020	1.559694	1.615223	1.576550	1.647959	1.668596	1.718428	1.806912	1.987579	1.983689
1.557377	1.563365	1.634586	1.656616	1.799165	1.823309	1.998174	2.022935	2.077243	2.326365
1.604358	1.601712	1.638694	1.654221	1.624649	1.713106	1.750998	1.757189	1.925853	1.852699
1.587311	1.588454	1.613771	1.637740	1.686750	1.677933	1.778475	1.796102	1.851791	1.965428
1.418338	1.414980	1.405206	1.510081	1.503089	1.575208	1.647952	1.692331	1.683768	1.811990
2.758823	2.776068	2.928722	2.850474	2.896020	3.121659	3.165779	3.337080	3.918999	3.800031
2.261975	2.284327	2.281951	2.340336	2.430358	2.311979	2.546636	2.735037	2.756461	2.782411
2.583299	2.601722	2.570593	2.592009	2.665206	2.694665	2.753241	2.929546	2.707387	2.831767
1.492228	1.488575	1.489796	1.495252	1.541522	1.580279	1.548674	1.729493	1.749850	1.847318
1.553411	1.554881	1.600218	1.604414	1.581906	1.671672	1.729611	1.697736	1.683153	1.838353
1.641069	1.638279	1.663711	1.653360	1.652567	1.704885	1.687792	1.822860	1.819400	1.816478
1.651138	1.652170	1.675827	1.654174	1.723905	1.735453	1.809792	1.766916	1.860882	1.902251
2.572785	2.573769	2.582401	2.704667	2.726997	2.732519	2.671992	2.961151	2.894456	3.097150
1.519613	1.521419	1.547096	1.555162	1.570857	1.570864	1.642451	1.711651	1.725083	1.773973
2.738672	2.717529	2.711125	2.828372	2.963101	2.817743	2.853441	3.134458	3.511554	3.275142
1.620122	1.648333	1.702685	1.725519	1.724322	1.746793	1.755165	2.024499	2.005622	2.086806
1.478820	1.471014	1.478557	1.516371	1.547186	1.617578	1.594322	1.742352	1.809936	1.822618
1.484704	1.483667	1.524358	1.555843	1.642499	1.671105	1.686818	1.730520	1.682977	1.822616
2.041893	2.023379	2.015834	2.146506	2.188480	2.270649	2.316057	2.424241	2.756990	2.487903
