0.191300	0.191713	0.190881	0.197604	0.200183	0.199949	0.199743	0.201887	0.202779	0.228732
0.031811	0.031916	0.033446	0.034429	0.036607	0.037845	0.040030	0.040472	0.045416	0.057931
0.087094	0.092537	0.090493	0.087151	0.097707	0.068232	0.087578	0.120844	0.123178	0.109119
0.048322	0.049497	0.051240	0.055775	0.065865	0.059303	0.076599	0.091363	0.104699	0.115039
0.673661	0.673797	0.709574	0.742240	0.760023	0.793733	0.817776	0.841663	0.933719	0.904509
0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000001
0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000002	0.000002	0.000003
0.000000	0.000000	0.000000	0.000000	0.000001	0.000001	0.000001	0.000002	0.000002	0.000003
0.144785	0.148778	0.163901	0.171052	0.217686	0.243421	0.273388	0.306739	0.339344	0.393401
0.000000	0.000000	0.000000	0.000001	0.000002	0.000003	0.000005	0.000008	0.000012	0.000018
0.699350	0.710481	0.701198	0.826037	0.849125	0.818560	1.004281	1.007482	1.073277	1.115512
0.000000	0.000000	0.000000	0.000001	0.000002	0.000003	0.000005	0.000009	0.000011	0.000020
0.735227	0.783149	0.717467	0.693484	0.786079	0.723633	0.866982	0.822809	0.952162	1.054762
0.101171	0.118382	0.148483	0.195691	0.215487	0.256389	0.287018	0.446412	0.444600	0.409779
0.657271	0.690152	0.717492	0.685376	0.699124	0.854241	0.896867	0.908909	1.066552	0.990332
0.802554	0.826291	0.860005	0.863903	0.997471	1.001062	0.969725	1.194876	1.288794	1.209217
0.000000	0.000001	0.000005	0.000011	0.000023	0.000033	0.000046	0.000065	0.000086	0.000107
0.000000	0.000001	0.000006	0.000013	0.000021	0.000032	0.000046	0.000066	0.000082	0.000104
0.568591	0.568842	0.583670	0.619800	0.596974	0.612361	0.676883	0.648777	0.668526	0.733757
0.000000	0.000001	0.000005	0.000012	0.000021	0.000034	0.000048	0.000066	0.000083	0.000106
