1.484282	1.521115	1.447133	1.415930	1.314332	1.324084	0.595033	1.445294	1.375022	1.038868
0.246765	0.290608	0.392536	0.393511	0.512277	0.677665	0.783902	1.346083	1.429287	1.301148
0.269254	0.301536	0.327144	0.356953	0.382846	0.439262	0.715507	1.077760	1.156988	1.455704
0.363747	0.421831	0.536891	0.709613	0.386709	1.203650	0.811144	1.175381	1.118008	1.587210
0.845821	0.941670	0.684480	0.749068	0.825627	1.192767	1.322268	1.708023	2.086740	2.076807
2.002406	2.127247	1.346839	1.532712	2.102819	1.487425	1.653569	1.716862	1.465862	1.764290
1.731543	1.378274	1.488442	2.393963	3.277618	3.030391	4.103234	4.845318	5.629613	5.933138
0.295653	0.340312	0.464799	0.405752	0.332707	0.282119	0.492125	0.377324	0.642717	0.706592
0.171955	0.205961	0.252107	0.433982	0.446387	0.521564	0.649483	0.736542	0.768951	0.881317
0.297209	0.296737	0.394022	0.434427	0.385730	0.989653	2.684495	0.891832	1.161760	1.707622
1.442024	1.461683	1.182251	1.294470	1.291359	1.051871	1.744060	1.912577	1.348870	2.223442
2.473407	3.302187	2.393826	2.628818	3.243296	1.930767	2.269484	0.574232	1.054839	1.627521
2.112312	1.891473	2.069075	1.476649	1.696656	1.125479	1.702189	1.133342	2.278388	1.467242
1.776079	1.747404	1.719425	9.450847	12.668493	13.785199	14.588101	16.406634	16.367372	15.912365
6.731006	6.563472	6.766464	7.413797	4.600323	7.241247	7.908633	10.579754	9.852674	9.157243
0.930408	0.950099	1.164444	0.823722	0.915872	1.314046	1.138895	0.902481	0.822320	1.004504
0.323094	0.320487	0.320214	0.329042	0.334987	0.314479	0.393444	0.351821	0.371826	0.414682
0.194960	0.198089	0.241583	0.270524	0.309935	0.381356	0.448390	0.631452	0.617239	0.686886
0.038695	0.040104	0.040545	0.052006	0.058896	0.064352	0.101004	0.092088	0.111123	0.129035
1.238123	1.168897	0.580890	0.322001	1.229148	0.892320	0.956749	0.946383	1.209451	1.742589
