0.091994	0.115949	0.137289	0.212169	0.259642	0.321036	0.506843	0.558772	0.803962	0.787260
0.122998	0.130972	0.135490	0.154382	0.221650	0.269754	0.317245	0.412033	0.462756	0.444843
0.093578	0.100756	0.139805	0.201118	0.239980	0.300750	0.381920	0.463871	0.568906	0.641963
0.104252	0.115775	0.144373	0.199517	0.211427	0.318827	0.364469	0.395468	0.514188	0.580134
0.450637	0.484894	1.209559	2.003790	2.090630	2.346696	2.126573	1.788576	3.039239	2.976520
0.005358	0.008611	0.015883	0.025922	0.042922	0.066888	0.080173	0.101386	0.113027	0.146571
0.039486	0.048827	0.088091	0.145370	0.150446	0.253251	0.320052	0.318953	0.402810	0.519053
0.109827	0.116750	0.149106	0.210172	0.241462	0.293431	0.369018	0.407537	0.497892	0.578106
0.098032	0.107071	0.141712	0.156608	0.240265	0.346375	0.387335	0.432299	0.553110	0.636539
0.002255	0.003397	0.008198	0.015892	0.025735	0.039760	0.059946	0.078881	0.081743	0.116524
0.000000	0.000000	0.000000	0.000001	0.000001	0.000002	0.000002	0.000003	0.000005	0.000006
0.000000	0.000000	0.000000	0.000001	0.000001	0.000002	0.000002	0.000003	0.000005	0.000005
0.000000	0.000000	0.000000	0.000001	0.000001	0.000002	0.000002	0.000004	0.000004	0.000005
0.000000	0.000000	0.000000	0.000001	0.000001	0.000002	0.000003	0.000003	0.000004	0.000006
0.058637	0.061667	0.076629	0.084198	0.099086	0.126814	0.156199	0.149757	0.220807	0.254412
0.109004	0.113140	0.115201	0.154331	0.175800	0.206107	0.222836	0.266797	0.312759	0.305201
0.000000	0.000005	0.000020	0.000044	0.000085	0.000119	0.000186	0.000248	0.000312	0.000406
0.040819	0.045327	0.050196	0.064708	0.072507	0.093265	0.114847	0.153153	0.191780	0.205444
0.000000	0.000005	0.000020	0.000047	0.000084	0.000141	0.000177	0.000258	0.000327	0.000405
0.000000	0.000005	0.000020	0.000047	0.000088	0.000126	0.000189	0.000245	0.000313	0.000396
