1.470546	1.566443	1.483362	1.335282	1.535858	1.507638	1.091303	1.551290	1.698924	1.401625
0.687755	0.733777	0.708000	0.763022	0.873649	1.126569	1.134663	1.473182	1.456760	1.644556
0.973660	1.054620	1.067909	1.176881	1.228753	1.228679	1.727150	2.016625	1.913180	2.387221
0.839124	0.797884	0.998167	1.088329	0.882800	1.207017	1.302002	1.361674	1.297444	1.429863
5.041012	5.984178	4.539767	4.813908	4.512442	7.351192	7.385316	7.357441	7.338445	7.045076
2.858751	3.018005	2.506007	2.327964	2.510176	2.544090	2.588504	2.266256	2.323785	3.100288
3.893363	3.491170	3.244481	4.084873	5.618840	4.453868	5.606499	7.580374	7.999390	8.935347
1.294875	1.350340	1.239707	1.429909	1.491448	1.800520	1.429321	1.890608	2.289214	1.722305
1.090163	1.188908	1.191845	1.573787	1.735111	1.842300	1.920780	1.965857	2.311241	2.549064
0.781089	0.860190	0.889626	0.961298	0.894513	1.806955	2.478961	3.087487	3.520341	3.801605
1.816458	1.876522	1.269614	2.507959	1.925364	2.133014	2.283531	2.990430	1.975311	2.156075
1.833295	2.255998	1.783948	2.083773	2.273996	1.603129	2.022339	0.995131	1.315370	1.646981
2.468317	2.092245	2.443566	1.429747	2.033478	1.776032	2.028602	1.478030	2.235390	1.600290
2.946726	2.876180	2.675509	6.854308	8.116442	8.740380	9.143833	9.884983	9.807458	9.662146
3.914576	3.854531	3.914804	4.376534	3.185544	4.228632	4.652702	5.776693	5.710554	5.232942
1.558660	1.529847	1.630587	1.557254	1.395924	1.753215	1.613746	1.497115	1.448349	1.355400
0.949166	0.925017	0.945779	0.980304	0.861699	0.906173	0.987990	0.948208	0.836580	0.882965
0.699519	0.722826	0.766117	0.835712	0.810997	0.930450	0.934854	1.228057	1.014673	1.200055
1.221153	1.231228	1.326555	1.384636	1.578204	1.681897	1.750660	1.685333	2.661427	2.376786
1.089955	1.060004	0.757667	0.633967	1.167828	0.951902	1.063250	1.010521	1.112909	1.273811
