2.048555	1.995376	3.273434	3.736341	3.863985	5.611866	5.532455	6.523386	7.424752	7.867774
4.246735	4.201678	3.992476	4.021030	4.876616	4.648990	5.447812	6.242460	6.008660	6.961672
1.136427	1.607638	2.451689	3.270067	4.443679	5.113185	5.502880	6.626826	7.523136	7.613964
3.134909	3.448282	3.756031	4.544914	3.942795	6.436327	6.082733	6.556797	7.359164	8.734694
1.946792	3.158349	4.532132	8.307889	5.005518	3.416538	4.249206	3.781669	3.137648	7.365588
0.682236	0.779054	1.164700	1.295420	1.801929	2.277681	2.347705	2.854132	2.754408	3.334536
0.641217	0.705600	0.986464	1.258981	1.290493	1.723917	1.948320	1.943595	2.199277	2.424507
3.965672	3.949409	4.406406	5.549015	5.063607	5.700355	6.337219	7.235986	7.061065	8.016679
2.311518	2.539280	3.171899	3.874624	4.053461	5.908664	5.771183	6.789761	7.846384	8.524633
0.244624	0.277368	0.411680	0.588034	0.733626	0.878850	1.036931	1.324073	1.258696	1.534958
622382238754.746460	1135137995720.814453	1887145392148.439209	2691969540766.403320	3970117932144.415039	4627061101909.333008	5407612101670.833984	6314210191290.506836	7671528624087.122070	8225778890052.982422
622382238754.746460	1041937881844.247559	1959729087019.944092	2609785326822.961914	3827129336821.780273	4735693006222.562500	5481635489297.373047	6545287910839.441406	7489473293428.502930	8073603814577.820312
622382238754.746460	1133526009999.073730	1909000914040.590820	2896042003785.069824	3778740497132.071777	4588204065029.621094	5391514245712.734375	6762788810662.067383	7196040589287.472656	7896115252160.638672
622382238754.746460	1133332485984.574951	1899127505680.862305	2917044734095.073730	3652336531443.736328	4717545952303.009766	5630413664100.663086	6407068063355.656250	7438987569638.451172	8247062814540.135742
2.834634	2.985271	3.815433	3.661048	4.485974	4.013257	5.688228	5.090960	6.780678	6.334052
3.559886	3.445497	3.545854	3.788619	4.653395	4.612242	5.461834	5.547152	5.636900	6.172797
446598914162.459106	7768169324069.812500	16155821600416.447266	23286495631004.359375	32201922944222.785156	38799714134829.476562	47379129619601.117188	55718262505929.835938	61937740778105.609375	70821983881653.390625
1.062614	1.088337	1.309910	1.493658	1.712350	1.996843	2.232740	2.423568	2.772546	2.890996
446598914162.459106	8130440065195.688477	15518224478902.929688	23870150225797.367188	32249375299326.468750	42034405984399.070312	46985520447553.406250	56810977279771.078125	62654157698340.281250	69546266422748.234375
446598914162.459106	7919548674775.632812	15713235623756.134766	23684851522423.058594	32698021358773.906250	39445559325857.468750	48619959886527.109375	55054371833148.804688	61701877956804.218750	70518478080829.828125
