0.926581	0.931521	0.949581	0.951650	0.968189	0.999916	1.056328	1.089906	1.018089	1.151473
0.828020	0.831888	0.836312	0.836466	0.825130	0.879193	0.858133	0.878638	0.890013	0.940285
0.860332	0.855993	0.859101	0.854600	0.881666	0.897406	0.930929	0.941644	0.958581	0.980658
0.839416	0.846723	0.837922	0.839316	0.869201	0.864574	0.890772	0.913119	0.930863	0.945194
0.812892	0.812481	0.826246	0.814607	0.833900	0.834058	0.828943	0.852682	0.846264	0.872825
0.938864	0.940406	0.942376	0.942381	0.963587	0.962474	0.992840	0.986632	0.992362	1.054003
0.841495	0.841218	0.849804	0.852761	0.865255	0.873482	0.867709	0.889570	0.919152	0.945010
0.682606	0.684807	0.691866	0.688952	0.694686	0.695294	0.714095	0.721272	0.736404	0.778435
0.915561	0.917443	0.915127	0.915572	0.928711	0.941987	0.966306	0.986973	1.014486	0.966193
1.073786	1.072764	1.088896	1.092268	1.124234	1.104034	1.118882	1.157139	1.144556	1.140069
0.935778	0.937170	0.932943	0.937538	0.942264	0.955687	0.958707	0.964965	0.967127	0.990461
0.890979	0.891334	0.909609	0.913942	0.912378	0.901604	0.946121	0.963765	0.966582	0.970688
0.924072	0.934832	0.920415	0.958968	0.958493	0.975437	0.965979	1.073717	1.045329	1.088166
0.897630	0.901022	0.906420	0.890572	0.927715	0.909943	0.924160	0.943230	0.901438	0.969294
0.931560	0.932264	0.927916	0.936694	0.951810	0.935074	0.964776	0.954405	0.984371	0.987957
0.883613	0.884206	0.891252	0.914847	0.916957	0.897669	0.906736	0.919226	0.940551	0.952943
0.878877	0.876806	0.893446	0.870144	0.919077	0.944219	0.918667	0.919057	1.016519	1.044848
0.802141	0.795788	0.803928	0.786790	0.795216	0.810075	0.793536	0.841907	0.876232	0.900807
0.999877	1.001953	1.014291	1.004726	1.022013	1.019822	1.058603	1.104855	1.084499	1.096021
0.910992	0.909522	0.920289	0.921619	0.921975	0.949340	0.960504	0.962574	0.964400	0.970020
