,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
14,56.0,504.0,671.0,659.0,131.0,15.0,0.0,0.0,565.0,0.0,123.0,0.0,41.0,567.0,136.0,134.0,0.0,0.0,125.0,0.0
15,49.0,504.0,705.0,681.0,135.0,15.0,0.0,0.0,586.0,0.0,122.0,0.0,39.0,595.0,133.0,136.0,0.0,0.0,129.0,0.0
16,41.0,503.0,722.0,692.0,135.0,13.0,0.0,0.0,584.0,0.0,116.0,0.0,35.0,618.0,132.0,129.0,0.0,0.0,131.0,0.0
17,37.0,494.0,732.0,729.0,136.0,12.0,0.0,0.0,616.0,0.0,123.0,0.0,39.0,662.0,122.0,130.0,0.0,0.0,128.0,0.0
18,32.0,501.0,745.0,743.0,134.0,11.0,0.0,0.0,620.0,0.0,120.0,0.0,42.0,685.0,124.0,120.0,0.0,0.0,140.0,0.0
19,28.0,489.0,767.0,750.0,136.0,10.0,0.0,0.0,667.0,0.0,120.0,0.0,42.0,698.0,128.0,114.0,0.0,0.0,139.0,0.0
20,26.0,477.0,789.0,770.0,139.0,10.0,0.0,0.0,693.0,0.0,112.0,0.0,44.0,703.0,121.0,119.0,0.0,0.0,142.0,0.0
21,21.0,450.0,801.0,785.0,141.0,9.0,0.0,0.0,709.0,0.0,109.0,0.0,48.0,706.0,125.0,122.0,0.0,0.0,138.0,0.0
22,20.0,422.0,816.0,787.0,141.0,8.0,0.0,0.0,726.0,0.0,105.0,0.0,53.0,720.0,125.0,125.0,0.0,0.0,137.0,0.0
23,15.0,390.0,816.0,839.0,148.0,7.0,0.0,0.0,747.0,0.0,102.0,0.0,49.0,731.0,129.0,122.0,0.0,0.0,140.0,0.0
24,14.0,362.0,837.0,843.0,151.0,7.0,0.0,0.0,779.0,0.0,103.0,0.0,50.0,746.0,127.0,118.0,0.0,0.0,134.0,0.0
25,14.0,339.0,845.0,860.0,157.0,5.0,0.0,0.0,773.0,0.0,102.0,0.0,54.0,766.0,131.0,125.0,0.0,0.0,135.0,0.0
26,13.0,308.0,846.0,866.0,157.0,4.0,0.0,0.0,808.0,0.0,112.0,0.0,53.0,783.0,134.0,125.0,0.0,0.0,140.0,0.0
27,11.0,283.0,853.0,866.0,151.0,3.0,0.0,0.0,828.0,0.0,118.0,0.0,45.0,780.0,137.0,125.0,0.0,0.0,132.0,0.0
28,9.0,256.0,892.0,890.0,145.0,3.0,0.0,0.0,836.0,0.0,120.0,0.0,44.0,799.0,149.0,128.0,0.0,0.0,130.0,0.0
29,8.0,234.0,886.0,902.0,147.0,3.0,0.0,0.0,841.0,0.0,120.0,0.0,43.0,817.0,152.0,126.0,0.0,0.0,137.0,0.0
30,8.0,218.0,890.0,919.0,159.0,3.0,0.0,0.0,856.0,0.0,131.0,0.0,44.0,826.0,142.0,130.0,0.0,0.0,139.0,0.0
31,7.0,204.0,888.0,924.0,155.0,3.0,0.0,0.0,875.0,0.0,126.0,0.0,47.0,833.0,144.0,132.0,0.0,0.0,135.0,0.0
32,7.0,190.0,903.0,940.0,151.0,3.0,0.0,0.0,891.0,0.0,128.0,0.0,48.0,833.0,145.0,129.0,0.0,0.0,132.0,0.0
33,6.0,184.0,905.0,920.0,152.0,3.0,0.0,0.0,877.0,0.0,112.0,0.0,50.0,835.0,142.0,127.0,0.0,0.0,132.0,0.0
34,5.0,171.0,887.0,930.0,142.0,2.0,0.0,0.0,869.0,0.0,111.0,0.0,49.0,840.0,144.0,120.0,0.0,0.0,131.0,0.0
35,4.0,156.0,877.0,941.0,146.0,2.0,0.0,0.0,875.0,0.0,114.0,0.0,46.0,857.0,142.0,126.0,0.0,0.0,127.0,0.0
36,2.0,138.0,897.0,936.0,146.0,1.0,0.0,0.0,869.0,0.0,114.0,0.0,49.0,872.0,134.0,116.0,0.0,0.0,129.0,0.0
37,1.0,130.0,885.0,952.0,140.0,1.0,0.0,0.0,850.0,0.0,117.0,0.0,49.0,879.0,129.0,114.0,0.0,0.0,133.0,0.0
38,0.0,121.0,881.0,961.0,144.0,1.0,0.0,0.0,842.0,0.0,120.0,0.0,50.0,894.0,117.0,116.0,0.0,0.0,136.0,0.0
39,0.0,110.0,881.0,969.0,140.0,1.0,0.0,0.0,848.0,0.0,125.0,0.0,53.0,888.0,117.0,119.0,0.0,0.0,135.0,0.0
40,0.0,103.0,861.0,958.0,152.0,1.0,0.0,0.0,851.0,0.0,126.0,0.0,58.0,877.0,124.0,112.0,0.0,0.0,130.0,0.0
41,0.0,92.0,853.0,940.0,145.0,0.0,0.0,0.0,844.0,0.0,131.0,0.0,55.0,878.0,127.0,116.0,0.0,0.0,129.0,0.0
42,0.0,82.0,840.0,923.0,143.0,0.0,0.0,0.0,851.0,0.0,135.0,0.0,55.0,863.0,123.0,112.0,0.0,0.0,130.0,0.0
43,0.0,81.0,841.0,935.0,144.0,0.0,0.0,0.0,848.0,0.0,145.0,0.0,57.0,852.0,121.0,121.0,0.0,0.0,131.0,0.0
44,0.0,68.0,846.0,940.0,147.0,0.0,0.0,0.0,846.0,0.0,133.0,0.0,52.0,863.0,126.0,128.0,0.0,0.0,137.0,0.0
45,0.0,64.0,829.0,949.0,140.0,0.0,0.0,0.0,859.0,0.0,130.0,0.0,54.0,873.0,124.0,125.0,0.0,0.0,139.0,0.0
46,0.0,58.0,800.0,958.0,138.0,0.0,0.0,0.0,857.0,0.0,128.0,0.0,54.0,881.0,123.0,124.0,0.0,0.0,140.0,0.0
47,0.0,50.0,782.0,955.0,134.0,0.0,0.0,0.0,844.0,0.0,122.0,0.0,49.0,910.0,123.0,126.0,0.0,0.0,140.0,0.0
48,0.0,44.0,751.0,960.0,127.0,0.0,0.0,0.0,848.0,0.0,129.0,0.0,47.0,903.0,122.0,121.0,0.0,0.0,139.0,0.0
49,0.0,40.0,731.0,957.0,129.0,0.0,0.0,0.0,865.0,0.0,132.0,0.0,48.0,897.0,122.0,121.0,0.0,0.0,131.0,0.0
50,0.0,36.0,700.0,989.0,131.0,0.0,0.0,0.0,898.0,0.0,123.0,0.0,51.0,900.0,115.0,125.0,0.0,0.0,135.0,0.0
51,0.0,28.0,663.0,992.0,131.0,0.0,0.0,0.0,890.0,0.0,122.0,0.0,52.0,914.0,113.0,129.0,0.0,0.0,127.0,0.0
52,0.0,26.0,625.0,992.0,126.0,0.0,0.0,0.0,898.0,0.0,118.0,0.0,54.0,932.0,109.0,128.0,0.0,0.0,135.0,0.0
53,0.0,24.0,586.0,1009.0,117.0,0.0,0.0,0.0,888.0,0.0,122.0,0.0,55.0,916.0,111.0,122.0,0.0,0.0,134.0,0.0
54,0.0,20.0,556.0,1007.0,120.0,0.0,0.0,0.0,879.0,0.0,121.0,0.0,54.0,906.0,116.0,125.0,0.0,0.0,129.0,0.0
55,0.0,18.0,551.0,996.0,123.0,0.0,0.0,0.0,885.0,0.0,122.0,0.0,55.0,910.0,120.0,126.0,0.0,0.0,133.0,0.0
56,0.0,18.0,520.0,998.0,126.0,0.0,0.0,0.0,890.0,0.0,120.0,0.0,54.0,905.0,130.0,128.0,0.0,0.0,134.0,0.0
57,0.0,16.0,486.0,978.0,128.0,0.0,0.0,0.0,871.0,0.0,128.0,0.0,55.0,916.0,129.0,122.0,0.0,0.0,127.0,0.0
58,0.0,16.0,460.0,1005.0,121.0,0.0,0.0,0.0,869.0,0.0,124.0,0.0,53.0,903.0,124.0,124.0,0.0,0.0,122.0,0.0
59,0.0,16.0,434.0,1038.0,118.0,0.0,0.0,0.0,853.0,0.0,123.0,0.0,48.0,886.0,124.0,121.0,0.0,0.0,121.0,0.0
60,0.0,16.0,401.0,1047.0,124.0,0.0,0.0,0.0,874.0,0.0,128.0,0.0,44.0,852.0,123.0,115.0,0.0,0.0,126.0,0.0
61,0.0,14.0,371.0,1016.0,124.0,0.0,0.0,0.0,859.0,0.0,123.0,0.0,45.0,838.0,117.0,115.0,0.0,0.0,125.0,0.0
62,0.0,12.0,340.0,1008.0,125.0,0.0,0.0,0.0,858.0,0.0,122.0,0.0,45.0,845.0,120.0,118.0,0.0,0.0,126.0,0.0
63,0.0,11.0,316.0,1002.0,118.0,0.0,0.0,0.0,852.0,0.0,129.0,0.0,45.0,843.0,123.0,118.0,0.0,0.0,133.0,0.0
64,0.0,10.0,297.0,1008.0,116.0,0.0,0.0,0.0,838.0,0.0,139.0,0.0,45.0,844.0,127.0,124.0,0.0,0.0,139.0,0.0
65,0.0,8.0,271.0,1002.0,117.0,0.0,0.0,0.0,836.0,0.0,138.0,0.0,46.0,837.0,130.0,112.0,0.0,0.0,137.0,0.0
66,0.0,8.0,257.0,988.0,107.0,0.0,0.0,0.0,815.0,0.0,128.0,0.0,46.0,840.0,132.0,109.0,0.0,0.0,138.0,0.0
67,0.0,7.0,238.0,957.0,113.0,0.0,0.0,0.0,829.0,0.0,129.0,0.0,43.0,838.0,129.0,105.0,0.0,0.0,141.0,0.0
68,0.0,7.0,226.0,947.0,116.0,0.0,0.0,0.0,843.0,0.0,126.0,0.0,38.0,862.0,124.0,102.0,0.0,0.0,140.0,0.0
69,0.0,5.0,203.0,954.0,113.0,0.0,0.0,0.0,849.0,0.0,126.0,0.0,41.0,854.0,114.0,107.0,0.0,0.0,137.0,0.0
70,0.0,5.0,186.0,963.0,115.0,0.0,0.0,0.0,855.0,0.0,128.0,0.0,42.0,848.0,117.0,106.0,0.0,0.0,135.0,0.0
71,0.0,4.0,164.0,951.0,123.0,0.0,0.0,0.0,857.0,0.0,126.0,0.0,46.0,863.0,116.0,110.0,0.0,0.0,136.0,0.0
72,0.0,4.0,148.0,944.0,122.0,0.0,0.0,0.0,865.0,0.0,127.0,0.0,46.0,872.0,117.0,108.0,0.0,0.0,134.0,0.0
73,0.0,3.0,144.0,938.0,126.0,0.0,0.0,0.0,872.0,0.0,132.0,0.0,44.0,889.0,113.0,109.0,0.0,0.0,131.0,0.0
74,0.0,2.0,137.0,927.0,123.0,0.0,0.0,0.0,871.0,0.0,141.0,0.0,46.0,907.0,112.0,109.0,0.0,0.0,128.0,0.0
75,0.0,2.0,127.0,898.0,126.0,0.0,0.0,0.0,877.0,0.0,136.0,0.0,48.0,897.0,116.0,111.0,0.0,0.0,137.0,0.0
76,0.0,2.0,114.0,894.0,129.0,0.0,0.0,0.0,890.0,0.0,122.0,0.0,51.0,884.0,121.0,117.0,0.0,0.0,132.0,0.0
77,0.0,2.0,109.0,881.0,123.0,0.0,0.0,0.0,876.0,0.0,119.0,0.0,51.0,878.0,129.0,123.0,0.0,0.0,132.0,0.0
78,0.0,1.0,99.0,881.0,124.0,0.0,0.0,0.0,857.0,0.0,120.0,0.0,49.0,893.0,125.0,124.0,0.0,0.0,130.0,0.0
79,0.0,1.0,91.0,882.0,125.0,0.0,0.0,0.0,846.0,0.0,120.0,0.0,54.0,869.0,125.0,123.0,0.0,0.0,129.0,0.0
80,0.0,0.0,83.0,868.0,132.0,0.0,0.0,0.0,863.0,0.0,117.0,0.0,53.0,868.0,125.0,121.0,0.0,0.0,134.0,0.0
81,0.0,0.0,72.0,854.0,129.0,0.0,0.0,0.0,847.0,0.0,118.0,0.0,56.0,875.0,122.0,118.0,0.0,0.0,141.0,0.0
82,0.0,0.0,65.0,846.0,132.0,0.0,0.0,0.0,867.0,0.0,116.0,0.0,56.0,875.0,124.0,122.0,0.0,0.0,144.0,0.0
83,0.0,0.0,60.0,823.0,125.0,0.0,0.0,0.0,880.0,0.0,113.0,0.0,54.0,888.0,121.0,115.0,0.0,0.0,143.0,0.0
84,0.0,0.0,58.0,807.0,124.0,0.0,0.0,0.0,881.0,0.0,114.0,0.0,54.0,900.0,118.0,107.0,0.0,0.0,138.0,0.0
85,0.0,0.0,53.0,787.0,119.0,0.0,0.0,0.0,878.0,0.0,113.0,0.0,48.0,930.0,105.0,101.0,0.0,0.0,134.0,0.0
86,0.0,0.0,45.0,763.0,117.0,0.0,0.0,0.0,882.0,0.0,117.0,0.0,50.0,930.0,106.0,109.0,0.0,0.0,131.0,0.0
87,0.0,0.0,44.0,754.0,115.0,0.0,0.0,0.0,879.0,0.0,118.0,0.0,50.0,945.0,108.0,116.0,0.0,0.0,128.0,0.0
88,0.0,0.0,42.0,745.0,111.0,0.0,0.0,0.0,875.0,0.0,117.0,0.0,55.0,928.0,112.0,120.0,0.0,0.0,123.0,0.0
89,0.0,0.0,40.0,720.0,117.0,0.0,0.0,0.0,859.0,0.0,121.0,0.0,50.0,917.0,112.0,124.0,0.0,0.0,120.0,0.0
90,0.0,0.0,35.0,698.0,124.0,0.0,0.0,0.0,866.0,0.0,121.0,0.0,49.0,916.0,116.0,125.0,0.0,0.0,118.0,0.0
91,0.0,0.0,34.0,656.0,127.0,0.0,0.0,0.0,848.0,0.0,123.0,0.0,47.0,900.0,120.0,126.0,0.0,0.0,111.0,0.0
92,0.0,0.0,32.0,625.0,134.0,0.0,0.0,0.0,838.0,0.0,125.0,0.0,52.0,908.0,123.0,130.0,0.0,0.0,110.0,0.0
93,0.0,0.0,32.0,596.0,140.0,0.0,0.0,0.0,846.0,0.0,128.0,0.0,55.0,902.0,127.0,140.0,0.0,0.0,116.0,0.0
94,0.0,0.0,31.0,566.0,139.0,0.0,0.0,0.0,837.0,0.0,124.0,0.0,51.0,885.0,139.0,144.0,0.0,0.0,119.0,0.0
95,0.0,0.0,29.0,532.0,130.0,0.0,0.0,0.0,833.0,0.0,120.0,0.0,52.0,887.0,131.0,148.0,0.0,0.0,120.0,0.0
96,0.0,0.0,24.0,514.0,130.0,0.0,0.0,0.0,840.0,0.0,118.0,0.0,54.0,892.0,142.0,143.0,0.0,0.0,122.0,0.0
97,0.0,0.0,22.0,484.0,131.0,0.0,0.0,0.0,856.0,0.0,118.0,0.0,53.0,902.0,140.0,146.0,0.0,0.0,125.0,0.0
98,0.0,0.0,20.0,457.0,121.0,0.0,0.0,0.0,863.0,0.0,122.0,0.0,51.0,880.0,136.0,141.0,0.0,0.0,124.0,0.0
99,0.0,0.0,19.0,435.0,120.0,0.0,0.0,0.0,873.0,0.0,128.0,0.0,51.0,866.0,132.0,138.0,0.0,0.0,126.0,0.0
100,0.0,0.0,17.0,395.0,121.0,0.0,0.0,0.0,883.0,0.0,125.0,0.0,49.0,847.0,133.0,132.0,0.0,0.0,128.0,0.0
101,0.0,0.0,16.0,366.0,124.0,0.0,0.0,0.0,865.0,0.0,126.0,0.0,50.0,833.0,126.0,131.0,0.0,0.0,124.0,0.0
102,0.0,0.0,15.0,343.0,121.0,0.0,0.0,0.0,855.0,0.0,129.0,0.0,50.0,853.0,130.0,134.0,0.0,0.0,121.0,0.0
103,0.0,0.0,13.0,327.0,119.0,0.0,0.0,0.0,867.0,0.0,133.0,0.0,54.0,841.0,130.0,131.0,0.0,0.0,126.0,0.0
104,0.0,0.0,11.0,312.0,117.0,0.0,0.0,0.0,863.0,0.0,132.0,0.0,50.0,831.0,138.0,123.0,0.0,0.0,124.0,0.0
105,0.0,0.0,10.0,287.0,123.0,0.0,0.0,0.0,857.0,0.0,130.0,0.0,51.0,817.0,142.0,131.0,0.0,0.0,123.0,0.0
106,0.0,0.0,8.0,271.0,126.0,0.0,0.0,0.0,857.0,0.0,128.0,0.0,53.0,804.0,141.0,126.0,0.0,0.0,136.0,0.0
107,0.0,0.0,8.0,254.0,122.0,0.0,0.0,0.0,846.0,0.0,129.0,0.0,54.0,799.0,137.0,123.0,0.0,0.0,128.0,0.0
108,0.0,0.0,7.0,247.0,123.0,0.0,0.0,0.0,846.0,0.0,127.0,0.0,49.0,804.0,141.0,122.0,0.0,0.0,128.0,0.0
109,0.0,0.0,7.0,232.0,123.0,0.0,0.0,0.0,885.0,0.0,129.0,0.0,46.0,835.0,141.0,122.0,0.0,0.0,128.0,0.0
110,0.0,0.0,7.0,208.0,125.0,0.0,0.0,0.0,869.0,0.0,130.0,0.0,49.0,848.0,144.0,116.0,0.0,0.0,128.0,0.0
111,0.0,0.0,6.0,194.0,128.0,0.0,0.0,0.0,870.0,0.0,130.0,0.0,44.0,859.0,145.0,124.0,0.0,0.0,131.0,0.0
112,0.0,0.0,5.0,173.0,137.0,0.0,0.0,0.0,861.0,0.0,129.0,0.0,41.0,855.0,146.0,130.0,0.0,0.0,130.0,0.0
113,0.0,0.0,5.0,161.0,128.0,0.0,0.0,0.0,859.0,0.0,131.0,0.0,41.0,844.0,142.0,133.0,0.0,0.0,130.0,0.0
114,0.0,0.0,5.0,153.0,125.0,0.0,0.0,0.0,866.0,0.0,126.0,0.0,46.0,850.0,137.0,136.0,0.0,0.0,125.0,0.0
115,0.0,0.0,5.0,139.0,124.0,0.0,0.0,0.0,870.0,0.0,126.0,0.0,46.0,870.0,132.0,140.0,0.0,0.0,133.0,0.0
116,0.0,0.0,4.0,131.0,120.0,0.0,0.0,0.0,852.0,0.0,126.0,0.0,49.0,867.0,130.0,137.0,0.0,0.0,133.0,0.0
117,0.0,0.0,3.0,125.0,114.0,0.0,0.0,0.0,858.0,0.0,122.0,0.0,47.0,857.0,131.0,145.0,0.0,0.0,141.0,0.0
118,0.0,0.0,3.0,117.0,113.0,0.0,0.0,0.0,862.0,0.0,126.0,0.0,47.0,859.0,136.0,144.0,0.0,0.0,135.0,0.0
119,0.0,0.0,2.0,112.0,119.0,0.0,0.0,0.0,876.0,0.0,122.0,0.0,41.0,864.0,130.0,144.0,0.0,0.0,133.0,0.0
120,1.0,0.0,2.0,106.0,116.0,0.0,0.0,0.0,879.0,0.0,124.0,0.0,46.0,860.0,131.0,140.0,0.0,0.0,132.0,0.0
121,1.0,0.0,2.0,96.0,117.0,0.0,0.0,0.0,872.0,0.0,121.0,0.0,47.0,866.0,138.0,142.0,0.0,0.0,128.0,0.0
122,2.0,0.0,2.0,86.0,118.0,0.0,0.0,0.0,873.0,0.0,122.0,0.0,43.0,895.0,140.0,142.0,0.0,0.0,131.0,0.0
123,3.0,1.0,2.0,80.0,122.0,0.0,0.0,0.0,880.0,0.0,117.0,0.0,40.0,898.0,135.0,135.0,0.0,0.0,132.0,0.0
124,3.0,2.0,2.0,73.0,118.0,0.0,0.0,0.0,874.0,0.0,120.0,0.0,41.0,871.0,137.0,131.0,0.0,0.0,133.0,0.0
125,7.0,2.0,2.0,67.0,119.0,0.0,0.0,0.0,879.0,0.0,121.0,0.0,41.0,868.0,131.0,135.0,0.0,0.0,131.0,0.0
126,9.0,5.0,2.0,63.0,128.0,0.0,0.0,0.0,878.0,0.0,123.0,0.0,40.0,867.0,134.0,128.0,0.0,0.0,137.0,0.0
127,18.0,9.0,4.0,56.0,126.0,0.0,0.0,0.0,880.0,0.0,120.0,0.0,43.0,881.0,137.0,123.0,0.0,0.0,134.0,0.0
128,41.0,29.0,23.0,55.0,129.0,0.0,0.0,0.0,864.0,0.0,118.0,0.0,39.0,900.0,137.0,133.0,0.0,0.0,127.0,0.0
129,41.0,63.0,59.0,77.0,132.0,0.0,0.0,0.0,869.0,0.0,116.0,0.0,38.0,902.0,135.0,136.0,0.0,0.0,127.0,0.0
130,36.0,84.0,109.0,124.0,131.0,0.0,0.0,0.0,864.0,0.0,120.0,0.0,40.0,890.0,139.0,132.0,0.0,0.0,123.0,0.0
131,32.0,109.0,161.0,186.0,133.0,0.0,0.0,0.0,853.0,0.0,133.0,0.0,40.0,887.0,132.0,137.0,0.0,0.0,121.0,0.0
132,26.0,118.0,237.0,252.0,131.0,0.0,0.0,0.0,859.0,0.0,130.0,0.0,42.0,874.0,135.0,135.0,0.0,0.0,120.0,0.0
133,25.0,127.0,286.0,313.0,132.0,0.0,0.0,0.0,863.0,0.0,130.0,0.0,44.0,854.0,145.0,143.0,0.0,0.0,122.0,0.0
134,24.0,133.0,332.0,382.0,137.0,0.0,0.0,0.0,840.0,0.0,130.0,0.0,46.0,830.0,162.0,146.0,0.0,0.0,126.0,0.0
135,22.0,127.0,380.0,431.0,137.0,0.0,0.0,0.0,834.0,0.0,129.0,0.0,47.0,828.0,162.0,151.0,0.0,0.0,121.0,0.0
136,20.0,133.0,437.0,475.0,136.0,0.0,0.0,0.0,829.0,0.0,129.0,0.0,47.0,824.0,159.0,152.0,0.0,0.0,124.0,0.0
137,19.0,128.0,475.0,513.0,138.0,0.0,0.0,0.0,839.0,0.0,123.0,0.0,44.0,824.0,156.0,152.0,0.0,0.0,137.0,0.0
138,19.0,125.0,494.0,549.0,142.0,0.0,0.0,0.0,849.0,0.0,126.0,0.0,43.0,842.0,153.0,149.0,0.0,0.0,133.0,0.0
139,18.0,118.0,518.0,568.0,141.0,0.0,0.0,0.0,855.0,0.0,125.0,0.0,46.0,845.0,148.0,148.0,0.0,0.0,133.0,0.0
140,16.0,111.0,554.0,595.0,149.0,0.0,0.0,0.0,863.0,0.0,118.0,0.0,48.0,840.0,150.0,158.0,0.0,0.0,132.0,0.0
141,15.0,104.0,582.0,649.0,150.0,0.0,0.0,0.0,868.0,0.0,128.0,0.0,45.0,831.0,145.0,155.0,0.0,0.0,133.0,0.0
142,13.0,99.0,592.0,694.0,146.0,0.0,0.0,0.0,855.0,0.0,129.0,0.0,48.0,820.0,135.0,151.0,0.0,0.0,127.0,0.0
143,13.0,100.0,595.0,720.0,144.0,0.0,0.0,0.0,846.0,0.0,125.0,0.0,46.0,833.0,135.0,143.0,0.0,0.0,125.0,0.0
144,13.0,93.0,584.0,743.0,141.0,0.0,0.0,0.0,832.0,0.0,122.0,0.0,47.0,848.0,140.0,141.0,0.0,0.0,129.0,0.0
145,12.0,96.0,589.0,792.0,135.0,0.0,0.0,0.0,821.0,0.0,127.0,0.0,53.0,861.0,137.0,131.0,0.0,0.0,131.0,0.0
146,10.0,79.0,602.0,803.0,141.0,0.0,0.0,0.0,802.0,0.0,126.0,0.0,50.0,867.0,128.0,134.0,0.0,0.0,134.0,0.0
147,8.0,75.0,602.0,822.0,146.0,0.0,0.0,0.0,824.0,0.0,129.0,0.0,45.0,844.0,128.0,134.0,0.0,0.0,130.0,0.0
148,7.0,69.0,600.0,826.0,140.0,0.0,0.0,0.0,824.0,0.0,133.0,0.0,47.0,859.0,136.0,132.0,0.0,0.0,137.0,0.0
149,6.0,66.0,598.0,856.0,141.0,0.0,0.0,0.0,819.0,0.0,131.0,0.0,45.0,854.0,133.0,130.0,0.0,0.0,141.0,0.0
150,5.0,62.0,581.0,875.0,140.0,0.0,0.0,0.0,834.0,0.0,126.0,0.0,47.0,847.0,131.0,122.0,0.0,0.0,144.0,0.0
151,5.0,54.0,579.0,900.0,144.0,0.0,0.0,0.0,858.0,0.0,116.0,0.0,48.0,867.0,128.0,125.0,0.0,0.0,139.0,0.0
152,5.0,53.0,578.0,911.0,140.0,0.0,0.0,0.0,879.0,0.0,119.0,0.0,51.0,890.0,132.0,125.0,0.0,0.0,133.0,0.0
153,4.0,47.0,580.0,901.0,135.0,0.0,0.0,0.0,886.0,0.0,121.0,0.0,51.0,875.0,132.0,128.0,0.0,0.0,140.0,0.0
154,4.0,47.0,582.0,914.0,130.0,0.0,0.0,0.0,879.0,0.0,121.0,0.0,53.0,871.0,137.0,120.0,0.0,0.0,137.0,0.0
155,4.0,43.0,565.0,929.0,135.0,0.0,0.0,0.0,889.0,0.0,125.0,0.0,51.0,861.0,135.0,125.0,0.0,0.0,139.0,0.0
156,3.0,41.0,548.0,949.0,131.0,0.0,0.0,0.0,915.0,0.0,127.0,0.0,48.0,841.0,130.0,122.0,0.0,0.0,132.0,0.0
157,3.0,39.0,529.0,940.0,137.0,0.0,0.0,0.0,906.0,0.0,124.0,0.0,55.0,834.0,128.0,121.0,0.0,0.0,132.0,0.0
158,3.0,35.0,511.0,926.0,139.0,0.0,0.0,0.0,904.0,0.0,121.0,0.0,54.0,845.0,132.0,125.0,0.0,0.0,127.0,0.0
159,3.0,30.0,479.0,918.0,140.0,0.0,0.0,0.0,889.0,0.0,124.0,0.0,55.0,862.0,131.0,131.0,0.0,0.0,125.0,0.0
160,3.0,30.0,462.0,908.0,136.0,0.0,0.0,0.0,892.0,0.0,129.0,0.0,52.0,869.0,124.0,135.0,0.0,0.0,120.0,0.0
161,3.0,29.0,451.0,928.0,141.0,0.0,0.0,0.0,914.0,0.0,135.0,0.0,51.0,868.0,120.0,136.0,0.0,0.0,116.0,0.0
162,3.0,28.0,433.0,938.0,141.0,0.0,0.0,0.0,916.0,0.0,139.0,0.0,49.0,837.0,125.0,136.0,0.0,0.0,114.0,0.0
163,3.0,27.0,413.0,949.0,137.0,0.0,0.0,0.0,917.0,0.0,138.0,0.0,46.0,825.0,125.0,144.0,0.0,0.0,124.0,0.0
164,3.0,24.0,390.0,936.0,136.0,0.0,0.0,0.0,900.0,0.0,139.0,0.0,48.0,819.0,130.0,149.0,0.0,0.0,128.0,0.0
165,3.0,26.0,371.0,956.0,145.0,0.0,0.0,0.0,900.0,0.0,139.0,0.0,47.0,816.0,128.0,145.0,0.0,0.0,128.0,0.0
166,3.0,23.0,361.0,967.0,147.0,0.0,0.0,0.0,903.0,0.0,143.0,0.0,50.0,827.0,135.0,148.0,0.0,0.0,127.0,0.0
