,Gene_0,Gene_1,Gene_2,Gene_3,Gene_4,Gene_5,Gene_6,Gene_7,Gene_8,Gene_9,Gene_10,Gene_11,Gene_12,Gene_13,Gene_14,Gene_15,Gene_16,Gene_17,Gene_18,Gene_19
874,0.0,4.0,32.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,31.0,0.0,1.0,196.0,1.0,22.0,0.0,0.0,0.0,122.0
875,0.0,3.0,37.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,26.0,0.0,1.0,226.0,1.0,22.0,0.0,0.0,0.0,128.0
876,0.0,3.0,39.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,23.0,0.0,1.0,255.0,1.0,20.0,0.0,0.0,0.0,134.0
877,0.0,3.0,45.0,0.0,1.0,0.0,37.0,0.0,0.0,0.0,21.0,0.0,1.0,273.0,1.0,17.0,0.0,0.0,0.0,131.0
878,0.0,3.0,52.0,0.0,5.0,0.0,39.0,0.0,0.0,0.0,13.0,0.0,1.0,306.0,1.0,16.0,0.0,0.0,0.0,128.0
879,0.0,3.0,50.0,0.0,4.0,0.0,39.0,0.0,0.0,0.0,11.0,0.0,1.0,341.0,1.0,14.0,0.0,0.0,0.0,127.0
880,0.0,3.0,54.0,0.0,3.0,0.0,37.0,0.0,0.0,0.0,10.0,0.0,1.0,355.0,1.0,13.0,0.0,0.0,0.0,127.0
881,0.0,2.0,59.0,0.0,4.0,0.0,34.0,0.0,0.0,0.0,9.0,0.0,1.0,376.0,1.0,11.0,0.0,0.0,0.0,135.0
882,0.0,2.0,57.0,0.0,7.0,0.0,32.0,0.0,0.0,0.0,9.0,0.0,1.0,383.0,1.0,9.0,0.0,0.0,0.0,130.0
883,0.0,1.0,59.0,0.0,7.0,0.0,29.0,0.0,0.0,0.0,9.0,0.0,1.0,389.0,1.0,7.0,0.0,0.0,0.0,124.0
884,0.0,0.0,61.0,0.0,6.0,0.0,23.0,0.0,0.0,0.0,8.0,0.0,1.0,394.0,1.0,6.0,0.0,0.0,0.0,124.0
885,0.0,0.0,63.0,0.0,6.0,0.0,20.0,0.0,0.0,0.0,6.0,0.0,1.0,392.0,1.0,4.0,0.0,0.0,0.0,125.0
886,0.0,0.0,60.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,5.0,0.0,1.0,381.0,1.0,3.0,0.0,0.0,0.0,133.0
887,0.0,0.0,57.0,0.0,6.0,0.0,16.0,0.0,0.0,0.0,5.0,0.0,1.0,366.0,1.0,3.0,0.0,0.0,0.0,126.0
888,0.0,0.0,53.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,1.0,341.0,1.0,3.0,0.0,0.0,0.0,128.0
889,0.0,0.0,50.0,0.0,5.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,1.0,310.0,1.0,2.0,0.0,0.0,0.0,130.0
890,0.0,3.0,46.0,0.0,4.0,0.0,12.0,0.0,0.0,0.0,8.0,0.0,0.0,275.0,0.0,14.0,0.0,0.0,0.0,130.0
891,0.0,2.0,39.0,0.0,5.0,0.0,11.0,0.0,0.0,0.0,12.0,0.0,1.0,250.0,1.0,15.0,0.0,0.0,0.0,135.0
892,0.0,2.0,34.0,0.0,5.0,0.0,9.0,0.0,0.0,0.0,9.0,0.0,1.0,202.0,1.0,15.0,0.0,0.0,0.0,141.0
893,0.0,1.0,29.0,0.0,3.0,0.0,8.0,0.0,0.0,0.0,9.0,0.0,1.0,164.0,1.0,12.0,0.0,0.0,0.0,135.0
894,0.0,0.0,25.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,1.0,124.0,1.0,11.0,0.0,0.0,0.0,131.0
895,0.0,0.0,23.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,92.0,1.0,9.0,0.0,0.0,0.0,119.0
896,0.0,0.0,19.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,78.0,1.0,8.0,0.0,0.0,0.0,144.0
897,0.0,0.0,15.0,0.0,8.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,72.0,1.0,6.0,0.0,0.0,0.0,147.0
898,0.0,0.0,13.0,0.0,6.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,65.0,1.0,6.0,0.0,0.0,0.0,140.0
899,0.0,2.0,14.0,0.0,18.0,0.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,76.0,1.0,8.0,0.0,0.0,0.0,133.0
900,0.0,1.0,19.0,0.0,21.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,1.0,105.0,1.0,5.0,0.0,0.0,0.0,132.0
901,0.0,1.0,24.0,0.0,18.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,135.0,1.0,5.0,0.0,0.0,0.0,127.0
902,0.0,1.0,28.0,0.0,16.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,1.0,168.0,1.0,5.0,0.0,0.0,0.0,129.0
903,0.0,1.0,31.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,194.0,1.0,4.0,0.0,0.0,0.0,125.0
904,0.0,1.0,34.0,0.0,10.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,225.0,1.0,3.0,0.0,0.0,0.0,124.0
905,0.0,1.0,40.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,251.0,0.0,3.0,0.0,0.0,0.0,123.0
906,0.0,8.0,48.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,56.0,0.0,1.0,287.0,0.0,11.0,0.0,0.0,0.0,121.0
907,0.0,11.0,53.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,62.0,0.0,1.0,322.0,1.0,14.0,0.0,0.0,0.0,115.0
908,0.0,9.0,54.0,0.0,20.0,0.0,13.0,0.0,0.0,0.0,61.0,0.0,0.0,332.0,1.0,12.0,0.0,0.0,0.0,119.0
909,0.0,9.0,55.0,0.0,25.0,0.0,12.0,0.0,0.0,0.0,55.0,0.0,1.0,353.0,1.0,9.0,0.0,0.0,0.0,118.0
910,0.0,9.0,56.0,0.0,23.0,0.0,13.0,0.0,0.0,0.0,43.0,0.0,1.0,370.0,1.0,9.0,0.0,0.0,0.0,119.0
911,0.0,9.0,58.0,0.0,21.0,0.0,12.0,0.0,0.0,0.0,39.0,0.0,1.0,395.0,1.0,9.0,0.0,0.0,0.0,118.0
