4.534981	5.596347	9.924500	9.453362	4.228460	6.661597	2.711540	4.459827	11.856002	2.945462	5.343854	2.945462	2.880935	2.945462	8.415873	4.321005	4.493013	6.507008	2.945462	5.329853
5.995696	6.745141	8.777005	9.766033	3.196261	8.527519	5.788565	6.918133	5.321045	3.209508	4.333292	3.209508	5.382138	3.209508	5.540673	3.575079	5.123289	2.300258	3.209508	8.371839
6.123383	6.714781	8.095926	9.045742	3.389967	7.882025	5.205621	6.303527	6.166304	3.898358	4.741899	3.898358	4.990706	3.898358	5.960052	3.378004	4.987100	3.674989	3.898358	6.246544
4.900763	5.332404	6.075110	5.948040	5.568121	5.451944	4.322808	4.929886	7.131031	4.726196	5.555299	4.726196	4.517329	4.726196	6.737767	5.566500	4.979595	6.767893	4.726196	5.810730
6.371787	6.224090	5.889433	5.342135	4.973316	6.694758	5.491267	8.157916	3.972962	4.506208	5.453482	4.506208	5.285159	4.506208	6.442255	4.652573	5.254385	3.879121	4.506208	6.390533
6.175592	5.566004	6.570464	6.450231	5.024604	7.762033	4.161509	7.639219	7.208985	4.058509	5.709218	4.058509	3.910147	4.058509	6.366856	4.993165	3.873657	4.823824	4.058509	6.030456
6.493391	7.078363	9.608641	10.394670	2.530148	8.658057	5.586043	5.857644	7.441287	2.809147	3.420466	2.809147	5.148453	2.809147	5.693425	2.869719	4.812491	2.167164	2.809147	9.503449
6.006633	6.295777	7.357062	7.875908	3.802071	7.254929	5.680168	5.890215	6.037696	4.131413	4.487438	4.131413	5.437362	4.131413	5.718629	4.143267	5.411642	3.180782	4.131413	7.394770
5.267044	5.157236	5.804397	5.874385	5.456122	5.891204	4.695568	5.745177	6.332997	4.988725	5.700420	4.988725	4.666115	4.988725	6.381079	5.477375	4.549375	5.818361	4.988725	5.728242
5.334850	5.307027	5.388293	5.439511	5.562715	5.412098	5.144354	5.395729	5.734479	5.319763	5.528892	5.319763	5.202850	5.319763	5.647001	5.561750	5.164150	5.861862	5.319763	5.535389
4.695188	5.333511	6.964184	6.749245	5.277644	5.875973	3.466761	4.628315	9.505132	3.849907	5.445323	3.849907	3.678687	3.849907	7.664843	5.301397	5.135944	7.504713	3.849907	5.873514
5.480253	5.439098	5.437735	5.435215	5.406327	5.449753	5.473383	5.496530	5.302211	5.420018	5.437799	5.420018	5.446613	5.420018	5.454475	5.413882	5.447755	5.250065	5.420018	5.448836
5.345906	5.016071	6.076501	6.442721	5.447082	6.098353	4.185342	5.675766	7.408596	4.575813	5.945920	4.575813	4.132576	4.575813	7.084096	5.476928	3.951904	6.026550	4.575813	5.882432
5.429749	5.405854	5.418630	5.438640	5.476799	5.460676	5.397465	5.473157	5.358791	5.410645	5.496899	5.410645	5.376915	5.410645	5.449799	5.477958	5.383047	5.330416	5.410645	5.482622
4.210918	5.092412	8.812977	8.948273	4.610336	6.179051	2.484021	4.001599	12.788304	2.929815	5.343679	2.929815	2.728258	2.929815	9.149017	4.787405	4.213346	7.748693	2.929815	5.682449
5.596678	5.689201	5.613305	5.451498	5.228649	5.715629	5.309880	5.723702	5.446142	5.181312	5.375466	5.181312	5.362137	5.181312	5.824235	5.207651	5.501294	5.368106	5.181312	5.361176
5.604363	5.326555	5.391256	5.530026	5.450847	5.635814	5.166555	5.707987	5.679742	5.208784	5.586796	5.208784	5.122682	5.208784	5.992032	5.491732	5.053676	5.352273	5.208784	5.572525
5.656828	5.302470	5.983172	5.809869	5.074466	6.864342	4.193135	7.052878	7.417793	4.418612	5.573773	4.418612	4.221130	4.418612	7.011941	5.109791	3.975098	6.047205	4.418612	5.531660
5.510559	5.468186	5.420009	5.439750	5.329080	5.566801	5.453390	5.598167	5.404441	5.381199	5.393089	5.381199	5.452636	5.381199	5.507048	5.337763	5.433296	5.261666	5.381199	5.399319
5.455280	5.374930	6.255739	6.586750	5.121426	6.647151	4.596902	6.047960	6.954509	4.567747	5.628494	4.567747	4.470723	4.567747	6.520283	5.280812	4.414270	4.988788	4.567747	5.884993
