6.128546	6.163513	6.173194	6.404725	7.481882	3.961050	4.132354	6.331541	6.283473	5.298817	4.751295	4.751295	4.751295	4.751295	6.720805	6.118399	4.751295	4.042637	4.751295	4.751295
3.619482	3.914620	3.938367	3.512066	12.684170	7.371315	8.064784	3.641563	3.604483	7.930016	4.900040	4.900040	4.900040	4.900040	3.378757	4.778579	4.900040	7.761514	4.900040	4.900040
5.617970	5.580818	5.589350	5.657892	5.827644	5.051814	5.175916	5.625630	5.653056	5.543136	5.257117	5.257117	5.257117	5.257117	5.719118	5.589717	5.257117	5.068120	5.257117	5.257117
6.562425	6.620158	6.727338	7.090793	10.373583	2.974584	3.274814	6.909584	6.895472	4.110646	4.156111	4.156111	4.156111	4.156111	7.710304	6.930659	4.156111	3.226865	4.156111	4.156111
6.094791	6.050841	6.132270	6.253169	6.930154	4.229178	4.329500	6.131328	6.228054	4.308995	4.991013	4.991013	4.991013	4.991013	6.490013	6.072439	4.991013	4.312179	4.991013	4.991013
6.301100	6.240239	6.398892	6.513377	7.864262	3.864949	4.051317	6.325479	6.542033	3.769855	4.764720	4.764720	4.764720	4.764720	6.875273	6.373464	4.764720	4.026720	4.764720	4.764720
6.225522	6.097361	6.282982	6.340194	7.297927	4.145169	4.259152	6.166466	6.392952	4.026713	4.881963	4.881963	4.881963	4.881963	6.656636	6.188784	4.881963	4.246394	4.881963	4.881963
6.624363	6.465021	7.041821	6.982674	11.717445	3.089931	3.542165	6.581954	7.000294	2.852801	4.021025	4.021025	4.021025	4.021025	7.894505	7.153123	4.021025	3.406726	4.021025	4.021025
5.718210	5.711437	5.700251	5.823177	5.993265	4.883116	4.967182	5.789816	5.777091	5.594210	5.151893	5.151893	5.151893	5.151893	5.938619	5.651743	5.151893	4.888632	5.151893	5.151893
5.985357	6.018832	6.003321	6.206283	6.918609	4.351103	4.518281	6.144348	6.101124	5.030533	4.913231	4.913231	4.913231	4.913231	6.444342	5.948019	4.913231	4.437236	4.913231	4.913231
5.293964	5.237149	5.240894	5.253797	5.655034	5.762745	5.741827	5.251601	5.276552	6.015874	5.365775	5.365775	5.365775	5.365775	5.213922	5.306431	5.365775	5.689782	5.365775	5.365775
5.293964	5.237149	5.240894	5.253797	5.655034	5.762745	5.741827	5.251601	5.276552	6.015874	5.365775	5.365775	5.365775	5.365775	5.213922	5.306431	5.365775	5.689782	5.365775	5.365775
5.293964	5.237149	5.240894	5.253797	5.655034	5.762745	5.741827	5.251601	5.276552	6.015874	5.365775	5.365775	5.365775	5.365775	5.213922	5.306431	5.365775	5.689782	5.365775	5.365775
5.293964	5.237149	5.240894	5.253797	5.655034	5.762745	5.741827	5.251601	5.276552	6.015874	5.365775	5.365775	5.365775	5.365775	5.213922	5.306431	5.365775	5.689782	5.365775	5.365775
6.730626	6.556259	6.762484	7.250388	12.292703	2.564014	2.738120	7.138537	6.685070	6.838040	3.573898	3.573898	3.573898	3.573898	8.171979	7.063125	3.573898	2.691366	3.573898	3.573898
5.887136	5.831002	5.881467	6.069810	7.110546	4.443191	4.506541	6.031231	5.917840	6.978843	4.753805	4.753805	4.753805	4.753805	6.282316	5.850632	4.753805	4.432812	4.753805	4.753805
5.294691	5.298390	5.290112	5.269828	5.509775	5.645156	5.630135	5.282597	5.279832	5.640666	5.451054	5.451054	5.451054	5.451054	5.230400	5.334857	5.451054	5.636184	5.451054	5.451054
6.940217	6.740752	7.006963	7.592977	15.349222	1.868197	2.396424	7.373195	7.009333	5.821911	3.109566	3.109566	3.109566	3.109566	8.844342	7.671807	3.109566	2.117695	3.109566	3.109566
5.294691	5.298390	5.290112	5.269828	5.509775	5.645156	5.630135	5.282597	5.279832	5.640666	5.451054	5.451054	5.451054	5.451054	5.230400	5.334857	5.451054	5.636184	5.451054	5.451054
5.294691	5.298390	5.290112	5.269828	5.509775	5.645156	5.630135	5.282597	5.279832	5.640666	5.451054	5.451054	5.451054	5.451054	5.230400	5.334857	5.451054	5.636184	5.451054	5.451054
