2.885364	5.933464	6.088440	6.152593	5.836611	6.419674	5.286477	4.158693	6.319501	6.311330	4.900339	4.330209	6.607997	4.115582	5.502799	8.054204	3.460921	5.073243	5.005342	6.057217
2.206189	5.836028	5.985765	5.788653	5.138040	7.346008	5.415339	4.456179	7.093956	6.693356	3.947257	3.917499	6.639940	3.907521	5.355426	8.443740	3.817331	5.133852	5.030100	6.347823
2.220441	5.203679	6.032914	4.594227	3.481006	7.136820	5.829374	4.800991	6.789387	5.301876	5.048161	5.456250	5.428466	5.153609	5.734991	6.804926	5.516707	4.498743	6.553304	6.914130
2.410755	5.020193	5.438528	5.283821	5.005561	5.841336	5.747776	5.101503	6.938347	5.639009	5.943443	4.766950	5.410569	5.448826	6.455297	6.887287	3.628700	5.412832	5.891859	6.227407
2.354459	6.333134	6.270096	6.319862	5.549157	7.249739	4.903532	4.370757	6.565343	6.737104	4.437629	3.961307	7.145754	3.683411	5.317409	8.370116	2.769258	5.256879	4.565157	6.339897
2.540194	7.554073	5.560371	6.058035	5.578184	7.271426	5.066186	4.221097	6.971714	6.279878	3.604812	3.535921	7.567809	3.732838	5.522050	8.027807	3.433289	5.202093	4.214294	6.557928
2.259994	5.045392	5.424337	4.259974	7.080382	6.750006	4.077926	6.030803	5.737840	5.959512	6.596754	4.950597	6.005993	6.828424	5.957993	4.187709	5.057935	4.052024	5.777673	6.458733
1.044118	5.198617	5.658715	5.991433	3.430044	7.959789	5.479726	4.726912	7.950622	7.997102	3.614094	3.905117	6.523640	4.014512	4.784980	9.097130	3.676318	4.627088	5.795719	7.024325
2.209452	5.194491	6.848513	3.906121	5.061751	5.559869	5.599912	5.584270	6.695440	4.447189	6.423123	5.556711	5.675132	6.447897	6.405557	4.676569	4.425866	4.674345	6.694015	6.413775
2.537445	5.207123	6.010239	5.142069	4.819831	6.159254	6.103771	5.085547	7.288133	4.526908	5.959609	4.832450	5.770392	5.383946	6.551656	6.131014	3.716267	5.239488	6.046968	5.987888
2.993841	7.567950	5.911264	6.275983	5.962894	6.677512	4.773752	4.163524	6.579170	6.071914	3.826188	3.771772	7.289124	3.822883	5.712661	7.743436	3.567173	5.385755	4.090109	6.313095
1.261194	5.174875	6.230678	3.857152	4.596103	6.201958	6.692371	5.433189	8.682822	3.621629	6.350288	4.846190	5.804574	5.840302	6.612151	5.524966	3.601261	4.808284	6.957923	6.402087
2.484334	5.428512	5.942309	4.421573	4.897252	5.651857	5.839079	5.679287	6.779874	4.253880	6.423926	5.116239	5.326275	6.021589	6.522268	5.275147	4.331485	5.440224	6.414091	6.250800
2.423463	5.111120	6.780953	4.332708	5.173556	6.485302	4.963715	5.837894	6.031300	5.169180	6.264749	5.443143	6.280109	6.750115	5.976008	4.383893	4.573918	4.275290	6.517531	5.726056
3.173745	5.273635	6.257028	5.452923	4.853758	6.135724	5.860224	4.834307	6.414074	4.497859	5.520494	5.138338	6.574113	5.156215	6.134184	6.255847	4.167573	5.248205	5.963567	5.588182
4.113073	5.706520	6.051481	5.415270	5.384001	4.971311	5.411465	5.008850	5.337957	5.602975	5.364698	5.456516	6.172620	5.443434	6.016609	5.809665	5.305941	5.382303	5.404053	5.141256
2.195593	5.430438	5.885001	5.892230	5.072517	6.559576	5.568166	4.727778	7.101368	6.275149	5.571649	4.159101	6.513785	4.741066	5.831941	7.743055	2.676729	5.148458	5.371015	6.035387
0.657756	6.731715	6.320262	3.668408	8.421733	7.888699	3.475272	4.869913	7.341871	4.609699	7.036545	3.714897	7.215127	5.726098	5.716021	4.397574	4.087806	3.134921	5.621977	7.863707
2.330130	6.030475	5.731197	4.747944	4.697711	5.148719	5.633433	5.522050	6.373094	4.958596	6.379253	5.187114	5.136076	5.976856	6.546942	6.021323	4.055949	5.212331	6.026424	6.784384
1.924554	6.918608	6.063467	6.500949	5.917109	7.733397	4.842788	4.304652	6.744331	6.551270	3.767403	3.444907	8.197526	3.537000	5.157540	8.413766	2.962850	5.071161	4.102004	6.344720
