6.270302	5.082424	5.082532	6.360788	5.072058	5.064584	6.319175	6.259316	6.156920	4.798620	5.073153	4.798620	4.798620	6.174027	6.141375	4.798620	5.853007	4.798620	4.798620	4.798620
5.430618	5.448895	5.429496	5.444051	5.458096	5.460440	5.408535	5.464324	5.407465	5.366476	5.419629	5.366476	5.366476	5.411425	5.376284	5.366476	5.775413	5.366476	5.366476	5.366476
5.430745	5.451490	5.432680	5.445499	5.460317	5.462461	5.407755	5.465845	5.406436	5.362062	5.422715	5.362062	5.362062	5.411161	5.374383	5.362062	5.794076	5.362062	5.362062	5.362062
6.246506	5.530822	5.616628	6.462639	5.464287	5.422857	6.211244	6.386514	5.966472	4.437713	5.694362	4.437713	4.437713	6.064936	5.863478	4.437713	6.505267	4.437713	4.437713	4.437713
5.432152	5.444764	5.424823	5.444692	5.454300	5.456843	5.410847	5.464668	5.410035	5.368880	5.415001	5.368880	5.368880	5.413320	5.379746	5.368880	5.766650	5.368880	5.368880	5.368880
5.433258	5.442026	5.421751	5.445273	5.451770	5.454439	5.412436	5.465037	5.411787	5.370236	5.411954	5.370236	5.370236	5.414656	5.382068	5.370236	5.761890	5.370236	5.370236	5.370236
6.255781	5.066487	5.065762	6.429217	5.048884	5.038860	6.288476	6.307828	6.138724	4.664722	5.072727	4.664722	4.664722	6.190440	6.146032	4.664722	6.797728	4.664722	4.664722	4.664722
6.511701	4.990416	5.016380	6.668358	4.974643	4.973270	6.611592	6.500714	6.378151	4.692380	4.996191	4.692380	4.692380	6.427020	6.361188	4.692380	5.243721	4.692380	4.692380	4.692380
5.904487	5.032732	5.193586	5.885534	4.933299	4.929113	5.978789	5.808950	5.970695	5.143403	5.316797	5.143403	5.143403	5.905316	6.040710	5.143403	5.596176	5.143403	5.143403	5.143403
5.428444	5.642757	5.720638	5.424725	5.575869	5.550963	5.423436	5.415752	5.404289	5.304073	5.816917	5.304073	5.304073	5.407251	5.385104	5.304073	5.175343	5.304073	5.304073	5.304073
6.011238	4.970871	4.960017	6.012411	4.985168	4.998424	6.075832	5.947161	6.006930	5.157246	4.952259	5.157246	5.157246	5.971192	6.046115	5.157246	5.461653	5.157246	5.157246	5.157246
5.428444	5.642757	5.720638	5.424725	5.575869	5.550963	5.423436	5.415752	5.404289	5.304073	5.816917	5.304073	5.304073	5.407251	5.385104	5.304073	5.175343	5.304073	5.304073	5.304073
5.428444	5.642757	5.720638	5.424725	5.575869	5.550963	5.423436	5.415752	5.404289	5.304073	5.816917	5.304073	5.304073	5.407251	5.385104	5.304073	5.175343	5.304073	5.304073	5.304073
5.995965	5.198799	5.255629	6.060112	5.134890	5.131280	6.055521	5.969489	5.963200	5.069242	5.236423	5.069242	5.069242	5.981037	5.974503	5.069242	5.058454	5.069242	5.069242	5.069242
6.006617	5.460952	5.531369	6.111051	5.395960	5.381623	6.026275	6.028671	5.879985	4.950333	5.545156	4.950333	4.950333	5.946160	5.816959	4.950333	4.716898	4.950333	4.950333	4.950333
5.428444	5.642757	5.720638	5.424725	5.575869	5.550963	5.423436	5.415752	5.404289	5.304073	5.816917	5.304073	5.304073	5.407251	5.385104	5.304073	5.175343	5.304073	5.304073	5.304073
5.828608	5.873013	6.948241	5.574775	5.759124	5.599462	5.615176	5.489704	5.526143	4.593210	8.072807	4.593210	4.593210	5.286849	5.323798	4.593210	5.449830	4.593210	4.593210	4.593210
5.401390	5.519889	5.517818	5.411981	5.523988	5.518671	5.407805	5.402600	5.391382	5.390418	5.550172	5.390418	5.390418	5.401675	5.391750	5.390418	5.327948	5.390418	5.390418	5.390418
5.401390	5.519889	5.517818	5.411981	5.523988	5.518671	5.407805	5.402600	5.391382	5.390418	5.550172	5.390418	5.390418	5.401675	5.391750	5.390418	5.327948	5.390418	5.390418	5.390418
5.401390	5.519889	5.517818	5.411981	5.523988	5.518671	5.407805	5.402600	5.391382	5.390418	5.550172	5.390418	5.390418	5.401675	5.391750	5.390418	5.327948	5.390418	5.390418	5.390418
