5.008623	6.510697	3.541088	4.380049	3.413891	7.472073	5.303638	4.357681	5.045891	4.028731	4.691612	5.951945	4.187232	6.436788	4.143869	6.825471	7.100721	5.633806	9.460589	5.005608
4.653921	6.407912	2.981104	4.205299	2.475958	8.287075	4.186450	3.459148	3.285890	2.818595	4.192535	8.508862	3.572572	6.104594	3.110425	8.176564	7.284210	4.369325	16.792233	3.627329
4.934720	5.386929	6.145417	5.385089	6.290718	4.936050	5.519744	5.483034	5.121228	5.529874	5.768157	5.968821	5.381006	5.599790	4.874080	5.378085	4.854425	5.577733	4.680648	5.684453
4.439883	4.685113	3.302613	4.747309	2.563367	8.724653	4.296604	3.522174	2.671963	3.113563	4.458089	8.426572	4.097319	5.930498	3.049566	7.798759	8.535087	4.675905	15.781951	3.679014
5.278137	6.619702	4.028200	4.832384	3.954474	7.056655	5.283087	4.780182	4.370591	4.390552	4.755991	6.176164	4.621180	6.034069	4.608988	6.232118	7.086077	5.373253	8.156246	4.861947
5.221556	7.036471	3.947682	4.578661	3.840385	7.296585	5.206301	4.858752	3.925634	4.185105	4.623189	6.799753	4.302250	6.368486	4.309466	6.176528	7.553035	5.476116	8.234090	4.559955
4.233450	5.438999	6.066253	5.394528	6.247318	5.119278	5.719585	4.928744	5.182501	5.535325	5.967235	5.863188	5.397845	5.503140	4.468858	5.358927	4.984533	6.057839	4.537249	6.495203
5.016368	5.529306	5.381316	5.452860	5.310328	5.717720	5.464031	5.113804	5.253369	5.425726	5.604341	5.133187	5.525153	5.492955	5.060053	5.323360	5.739779	5.853179	5.289982	5.813187
5.023616	5.234940	5.860668	5.513353	5.817024	5.205769	5.360408	5.304717	5.376559	5.557834	5.725873	5.544289	5.547446	5.437421	5.201618	5.456723	5.141606	5.521870	5.040645	5.627621
5.312054	6.629572	5.174767	4.933175	5.363288	6.026027	5.800915	5.528517	4.781228	5.266439	5.237352	5.395062	4.963890	5.908384	4.794331	4.842174	6.129768	5.929489	4.813157	5.670414
5.094061	5.089316	5.376012	5.563717	5.327994	5.798645	5.454100	5.163632	5.228793	5.368510	5.656739	5.265197	5.621405	5.498689	5.085466	5.369583	5.825742	5.609753	5.432254	5.670392
4.949626	7.174643	3.286878	4.402659	2.896934	7.828659	4.484739	3.987019	3.224397	3.255337	4.412750	8.003882	3.879202	6.209418	3.673558	7.553025	7.444056	4.486696	13.501690	3.844834
4.235993	5.098237	4.668196	5.603028	4.250648	8.099037	5.548980	4.421132	3.872700	5.149108	5.778431	4.207135	5.511054	5.839993	3.857831	5.159526	8.845376	6.122796	6.258557	5.972243
3.782187	4.117286	6.235752	5.894322	6.494373	6.013120	5.277191	4.630534	4.718517	5.188254	6.864411	5.964339	5.995911	5.215474	3.762583	5.827789	6.001853	5.340366	5.475401	5.700335
4.967830	5.213898	5.941225	5.487890	5.912642	5.151375	5.349827	5.305694	5.322363	5.576600	5.787345	5.612395	5.527985	5.444081	5.141178	5.493587	5.077462	5.529857	4.989463	5.667301
5.403688	5.779337	4.399094	5.317750	4.354128	6.462681	5.312202	4.981047	4.891809	4.741054	5.090496	5.638753	5.221110	5.720180	4.986214	5.988085	6.537275	5.344555	7.233204	5.097339
5.349874	6.988432	4.717249	4.710837	5.004865	6.804650	5.842619	5.698537	4.331380	4.829054	4.959760	5.865142	4.668888	6.322263	4.429011	4.739285	7.073124	5.826882	5.036006	5.302140
4.334205	6.242528	3.038244	4.097058	2.378523	8.717962	4.274971	3.249296	2.888985	2.822894	4.055512	9.013899	3.310066	5.602660	2.789862	8.204179	7.853785	4.459522	17.537832	3.628016
5.050039	5.515907	3.192465	4.500302	2.935980	7.645570	4.563395	4.029514	3.629192	3.263525	4.520199	8.244175	4.066162	6.223738	3.746710	7.859233	6.996018	4.488256	13.948515	4.081106
5.229888	5.341263	3.556770	5.025905	3.325094	7.302788	4.814903	4.413638	4.047361	3.755691	4.730085	7.413040	4.691824	5.914969	4.249100	7.220764	7.128937	4.801158	11.177816	4.359006
